assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
1621878,180373,Isostichopus fuscus,5.4.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
1621878,180373,Isostichopus fuscus,9.1.1,Sewage,"","",,,,,,,Ongoing,
1621878,180373,Isostichopus fuscus,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
1621878,180373,Isostichopus fuscus,9.1.2,Run-off,"","",,,,,,,Ongoing,
1621878,180373,Isostichopus fuscus,9.1.3,Type Unknown/Unrecorded,"","",,,,,,,Ongoing,
1621878,180373,Isostichopus fuscus,2.4.2,Industrial aquaculture,"","",,,,,,,Ongoing,
3503904,132944,Montipora nodosa,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3503904,132944,Montipora nodosa,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3503904,132944,Montipora nodosa,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3578932,133120,Acropora latistella,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3578932,133120,Acropora latistella,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3578932,133120,Acropora latistella,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3578932,133120,Acropora latistella,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3578932,133120,Acropora latistella,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3625707,133196,Montipora incrassata,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3743106,133433,Montipora crassituberculata,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3748279,133443,Montipora australiensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3862790,133682,Acropora subulata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3862790,133682,Acropora subulata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3862790,133682,Acropora subulata,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3862790,133682,Acropora subulata,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3862790,133682,Acropora subulata,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3862790,133682,Acropora subulata,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3862790,133682,Acropora subulata,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3862790,133682,Acropora subulata,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
12683468,63579,Rhizopsammia wellingtoni,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
12683468,63579,Rhizopsammia wellingtoni,11.5,Other impacts,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
12683651,63580,Tubastraea floreana,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
12683651,63580,Tubastraea floreana,11.5,Other impacts,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
54154226,132883,Goniastrea australensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
